gene_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
ENSG00000174093	4.7439423	-2.0704265	2.4052012	1.6896981	-1.2693517	-0.88816196	0.10972721	-0.8085907	-1.7848777	0.09457146	1.0440401	0.74283963	-1.009832	0.83906865	-1.0933243	0.7539612	0.42055938	-0.68186396	-0.47114947	1.2731352	-1.5914375	-0.70250726	-0.27339435	-0.13149208	-1.6130626	-2.7367043	-0.9940444	-0.7819812	0.21280503	-0.08057001	-0.08647622	-0.61538744	0.20077483	-0.7485913	1.018728	0.6002218	-0.94312155	1.9440557	-1.4088781	-0.06170536	-0.05067261	-1.5142214	0.7670157	0.95946604	-0.09131078	-0.47676367	0.37568712	0.54239625	-0.40529346	0.4449265	-0.34739965	-0.2832931	-0.27692637	-0.6461159	0.25529414	-0.3722726	0.077931926	-0.268477	-0.020824477	-0.0053338087	-0.072104745	-0.6956861	-0.39830855	-0.045886755
ENSG00000206685	-12.0506525	2.479302	0.1217402	-0.56313276	0.058002967	0.059538487	-0.12945259	-0.188481	0.9020827	-0.10852988	0.12880221	-0.94863576	-0.05570356	-1.0028597	-1.2227726	0.67387176	-0.0077708187	1.0542269	-0.13050535	-0.5615779	0.44279233	0.01766314	-0.15071663	0.16229956	0.2643314	0.114674866	0.26605013	0.3871646	0.17273195	-0.07177788	-0.31677556	-0.18849646	-0.04945688	0.19527952	-0.09711008	0.07547582	-0.051085807	0.017468372	0.11104293	0.020862034	0.089603595	-0.048002597	-0.13104671	-0.10576098	0.07712126	0.026125789	-0.07100785	0.037008964	0.026920594	-0.015683483	-0.007820931	-0.10000015	0.06621537	-0.0011907854	0.3063481	0.011546362	0.06275055	-0.17204241	0.1107756	0.090542674	0.035174213	0.04571455	0.06838388	-0.029643016
ENSG00000148346	32.137974	-34.18928	39.81266	-31.47684	46.401237	26.917591	-5.0207663	34.74165	-13.078474	-17.254745	-14.475051	20.294176	-11.927079	14.896878	-36.728344	-38.16865	49.93484	-49.556236	0.33540422	-4.2307105	-24.73047	16.954145	-9.81345	-13.2774105	18.264414	8.916064	14.5447855	18.076265	69.57161	2.0029848	11.865768	12.687504	11.688152	-7.48589	13.193624	-34.878704	1.0099593	20.104874	17.96678	-30.730505	22.766966	-1.3628552	-8.651699	54.878597	-2.0515094	11.376984	-46.288555	64.36472	107.31076	-5.871126	-44.59671	16.349272	6.8991327	-2.0053577	7.9526806	-17.269115	-19.727713	8.967233	-14.100341	10.221846	7.37495	-1.0931375	-12.021735	26.226166
ENSG00000267323	-12.337489	2.5179033	0.24437702	-0.72938347	0.11899386	-0.004523623	-0.1074746	-0.13045359	0.8762957	-0.32834268	0.06766452	-1.1190624	-0.16719696	-1.0095962	-1.233522	0.45313412	-0.42377704	0.7102778	-0.11446276	-0.5674008	0.5233346	0.029730195	-0.1454804	0.09800359	0.2853838	0.1353034	0.29923093	0.30840155	0.10118699	-0.0668849	-0.27304697	-0.050565887	0.022017753	0.22525677	-0.164597	0.011380871	0.048296925	0.030545177	0.10726692	-0.046202295	0.00868223	-0.02642182	-0.07246703	-0.07704382	0.015166266	0.029658068	-0.11007326	-0.030223187	0.013355233	-0.06920295	0.014670522	-0.063422866	0.075780906	0.096800484	0.14501317	0.0009544486	0.08252865	-0.058507767	-0.0066126026	-0.052909363	-0.032816313	-0.027713891	0.035602123	-0.021465749
ENSG00000172746	-12.537866	2.4852996	0.27406836	-0.7626243	0.1052055	-0.01199347	-0.107292	-0.06676313	1.0001793	-0.28960657	0.04970377	-1.142286	-0.14494602	-1.092936	-1.2599331	0.46791053	-0.44608185	0.76462084	-0.13364969	-0.61135554	0.53587294	0.05152239	-0.13365208	0.07618693	0.35453287	0.22794238	0.32500172	0.31226313	0.11401041	-0.06070304	-0.29224557	-0.032348815	-0.0072940025	0.21491331	-0.19803675	0.015686212	0.03244495	-0.044831377	0.16139719	-0.04941592	0.048053324	0.037772615	-0.13298604	-0.10424398	0.031509064	0.035999358	-0.13675542	-0.051807925	0.022732096	-0.07724543	0.009224958	-0.060317192	0.09862062	0.08712147	0.15749067	0.023489688	0.08409692	-0.06295611	0.00054910977	-0.024582917	-0.05226228	-0.034160364	0.07051637	0.001978009
ENSG00000211852	-12.3822155	2.2620544	0.09233753	-1.0082096	0.47794437	0.12078792	-0.17885649	0.13863267	0.944909	-0.39678583	-0.006023593	-1.0679375	-0.37490717	-1.0311813	-1.342169	0.44837096	-0.43781674	0.78267896	-0.1867947	-0.6125385	0.6052988	0.009513536	-0.15686028	0.13827395	0.24240991	0.26933366	0.39656213	0.43901488	0.36517543	-0.089446366	-0.08818862	0.061923914	0.10367537	0.17692457	-0.23535617	0.05315293	0.0049185003	-0.04481665	0.12011185	-0.056882665	0.035320938	0.10333383	-0.048006512	-0.035259835	-0.07495115	-0.02506306	-0.0045826025	-0.016866175	-0.023226844	-0.12249621	0.034072593	-0.13018526	-0.08295217	-0.047343276	0.11238854	0.22189765	-0.058179576	-0.15228002	-0.04537215	-0.029360684	-0.16443458	-0.029876377	-0.092652895	0.022830533
ENSG00000251760	-12.659381	2.532347	0.25901267	-0.78462684	0.11718356	-0.019867772	-0.106612876	-0.07315349	0.99922	-0.28257143	0.051235083	-1.1436828	-0.13626012	-1.0941234	-1.2489271	0.46747056	-0.44916442	0.77108634	-0.1387353	-0.6072363	0.5375696	0.051267773	-0.1392082	0.073342495	0.34994876	0.22294188	0.32870355	0.31539252	0.11440506	-0.06150833	-0.29236677	-0.034810316	-0.0021018744	0.21724507	-0.19582169	0.016676495	0.034201838	-0.047601584	0.16968155	-0.047168586	0.045671195	0.036448587	-0.13058311	-0.11098859	0.030024571	0.03521116	-0.1350333	-0.050110515	0.027155194	-0.07899101	0.010500082	-0.059702713	0.09898025	0.090537995	0.15424028	0.02394975	0.08497504	-0.06344307	-0.001173221	-0.021493169	-0.04852489	-0.03403754	0.06912662	0.0041954587
ENSG00000257242	-11.575523	2.3281407	0.24629311	-0.82363194	0.14624552	0.053397775	-0.12404812	-0.25775558	0.5376208	-0.4043399	0.2058186	-1.0289317	-0.35947564	-0.90004885	-1.3918551	0.79152864	-0.42465782	0.42176342	-0.16672239	-0.4155744	0.5377203	-0.12122134	-0.28790382	0.21151349	-0.41060337	-0.24755298	-0.009789707	0.45238176	0.0952695	-0.061410774	-0.35857812	-0.068865806	-0.27562433	0.21908969	-0.19195831	0.13627642	-0.056838233	0.3216336	-0.15208992	-0.09324555	-0.03099794	-0.41448855	0.07159831	-0.06895552	0.0421251	0.072341874	-0.059182663	0.07269737	-0.15310638	-0.18791953	0.042847507	-0.068972245	0.15789028	-0.0915699	0.1268217	-0.08215563	-0.050912924	-0.0010169413	0.039833248	0.13207465	-0.095076345	0.00026132155	-0.01184017	0.0857503
ENSG00000187446	42.621372	-7.9216533	5.722211	-1.2442151	4.02358	1.2533821	-0.26473415	5.3716693	-3.7794948	-1.8270074	-1.9159474	2.3450232	5.4304833	-2.1048806	-1.0684772	-1.0584831	9.929962	-8.075974	0.40314204	0.5639427	-6.0209746	-2.6498158	-1.6524346	-1.4282994	-0.5277072	-0.011394123	0.3855927	-2.0485306	-2.624885	0.50109535	0.45462176	0.8383862	-0.93774354	-4.9839864	-2.0461662	1.241118	-1.4702096	-0.7289229	-0.2525789	3.176499	1.5023284	6.3754826	-0.24611154	-0.5661721	3.981807	-1.5213131	0.285444	-3.4543693	2.8798296	2.7997952	1.8824039	1.3324091	-1.2448248	-3.711069	-0.8548646	1.1921487	-0.86240697	-0.36498448	1.1664746	3.1459076	-0.9554957	0.23951225	2.1499624	0.5316163
ENSG00000162782	-11.144952	3.2654865	0.3675706	-0.06470923	-0.508502	-0.05964859	-0.08329126	-0.705424	-0.08206285	-1.3286523	-0.8445555	0.119070865	-1.4834037	1.0549417	3.6185114	-2.3853679	-0.05916313	0.51679796	-0.73758453	0.9855103	1.4524071	0.6661754	0.42587546	0.3536556	0.47551364	0.5968289	0.52456677	0.19106041	0.20620006	-0.023704443	-0.6200267	0.20031817	-0.5383077	0.092810266	-0.03469008	0.1048532	-0.18439527	-0.27820978	0.22871743	-0.14581887	0.21917617	0.051745936	-0.3540014	-0.078622594	0.02307329	-0.018150952	-0.02020045	-0.17635198	-0.14883025	-0.10594026	-0.07855201	-0.053194642	0.0059770606	0.28236654	0.2554089	-0.052401554	-0.21634127	-0.28458282	0.06837199	0.031391814	0.05326207	-0.24173331	-0.20446227	0.028274784
ENSG00000270048	-11.898955	2.4312131	0.1453108	-0.5468147	0.028357113	-0.054317057	-0.087532446	-0.19602762	0.8702786	-0.33558217	-0.009417271	-1.0274522	-0.22152619	-0.8481824	-0.8801546	0.23284729	-0.40878505	0.68056893	-0.18390334	-0.41528606	0.51844025	0.083369695	-0.11092023	0.10506662	0.36487672	0.12163784	0.295154	0.22386812	0.10699311	-0.06586158	-0.28730112	-0.10223814	0.006867542	0.14394195	-0.14718468	0.038855787	0.0150675	0.028807594	0.10951196	-0.04064253	0.01675956	-0.027078109	-0.10401287	-0.05923725	0.013293559	0.01857856	-0.0725057	-0.031792555	0.03653127	-0.031849142	-0.012543972	-0.0743122	0.039950453	0.09789581	0.14305225	0.024633313	0.088538855	-0.061930306	-0.008833004	-0.044081975	-0.044269044	-0.043465555	0.033267453	0.003896897
ENSG00000165733	4.839612	-1.1059836	0.59385055	1.3298535	-1.7692603	-1.0240917	0.022079047	0.015035962	-1.2063735	-0.65723896	0.33328003	-0.28795967	0.9209475	0.5825614	1.5529766	-0.6390007	0.3891003	-0.85881877	0.36740288	-0.31514102	-0.04912572	0.12018292	-0.28059745	0.20570649	-1.2293228	-0.82764304	-1.435003	-0.88172626	-0.50815564	0.0036212741	-0.09422618	-0.57347614	-0.033670124	-0.13741292	-0.5396246	0.50352156	-0.50736386	1.1513183	-0.726627	-0.10421353	0.20228302	0.030845718	0.24276103	0.45827028	-0.30281314	-0.465748	0.317762	0.30394366	-0.07500877	-0.31738484	0.5181153	0.31576246	0.069370836	-0.030121082	0.18289512	-0.47714055	-0.5267773	0.3499033	0.35814717	0.3819883	0.15344219	-0.7843587	-0.2433434	-0.23843642
ENSG00000263569	-12.613431	2.565492	0.25950676	-0.77986395	0.11484589	-0.02321084	-0.10699858	-0.092858024	0.9561682	-0.27493638	0.07098255	-1.1280484	-0.15086487	-1.0831996	-1.2525783	0.49283364	-0.4576103	0.7452468	-0.13294157	-0.6106927	0.52473974	0.03770171	-0.1388532	0.071457095	0.315931	0.19611861	0.3242589	0.33402944	0.12128979	-0.06264947	-0.29631957	-0.040416934	-0.012161933	0.2213698	-0.19306105	0.023312189	0.03707884	-0.022381134	0.15570143	-0.04843073	0.03714327	0.009480367	-0.11834665	-0.10697178	0.032931104	0.043176763	-0.13866302	-0.047743235	0.02294795	-0.09041639	0.013470339	-0.056369007	0.10776149	0.082614474	0.15835558	0.018693907	0.09020126	-0.062123455	-0.005397529	-0.023369698	-0.044222824	-0.02500205	0.06308319	0.0007821817
ENSG00000201492	-12.255625	2.4551215	0.2670518	-0.7403951	0.07532367	-0.01570322	-0.10030158	-0.13063385	0.93943334	-0.29429883	0.08361539	-1.110861	-0.14261074	-1.0550988	-1.259278	0.48067114	-0.43570113	0.6996603	-0.15078627	-0.56105804	0.47533792	0.02547435	-0.14103788	0.06564239	0.24573296	0.11910628	0.26528803	0.3023793	0.10428253	-0.06432987	-0.27140018	-0.06753485	0.009924832	0.20811383	-0.16354914	0.040266555	-0.00073754304	0.014270388	0.11418184	-0.04228367	0.009792477	-0.011821681	-0.09990926	-0.081643775	0.04159676	0.039116073	-0.12250763	-0.045421183	0.01682268	-0.0731666	0.02143658	-0.056989156	0.07108187	0.072920986	0.13395539	0.012255052	0.075327486	-0.048632637	-0.015992913	-0.02497955	-0.051664714	-0.034128554	0.050994877	-0.0039707352
ENSG00000234034	-12.652849	2.5334773	0.25644386	-0.7845221	0.11605598	-0.01979016	-0.10649495	-0.07586657	0.9983585	-0.28596783	0.048064243	-1.1413023	-0.13969828	-1.0908654	-1.2336644	0.46043938	-0.44828606	0.77013445	-0.14079009	-0.60156536	0.5416732	0.05259413	-0.13833044	0.073786005	0.35044086	0.22192968	0.32933208	0.31423193	0.1153899	-0.06149975	-0.29461956	-0.034382194	-0.005370548	0.21813858	-0.19361965	0.016010078	0.03269191	-0.046432666	0.1707025	-0.0461278	0.04496128	0.036549486	-0.13139224	-0.11225839	0.03042632	0.035348684	-0.1353764	-0.05135943	0.027658045	-0.078380354	0.008713624	-0.059361853	0.099119455	0.09363038	0.15445566	0.02435786	0.08335063	-0.06579469	-0.00016019103	-0.02112655	-0.04683769	-0.034996197	0.068286024	0.00029269527
ENSG00000261738	-12.202745	2.870425	0.26241413	-0.58133006	-0.15682161	-0.06088526	-0.10298829	-0.29783508	0.5279974	-0.71489257	-0.3436977	-0.60106	-0.67944145	-0.117569335	1.0753771	-0.8344599	-0.32774523	0.7576957	-0.4210289	0.1632753	0.9810556	0.36853546	0.022599004	0.09033563	0.24140695	0.40128952	0.4424977	0.3235337	0.18886149	-0.04311153	-0.4860517	0.1025464	-0.19402973	0.17247207	-0.091914564	0.059382197	0.102094084	-0.21771048	0.27358043	-0.05538726	0.09589614	0.05929726	-0.2102708	-0.12049716	0.047598545	0.050754275	-0.12086635	-0.13879211	0.018208576	-0.09674995	-0.1274828	-0.014490268	0.15525806	0.07970173	0.017457914	0.04463131	0.1817822	0.0072066817	-0.0888734	-0.047979135	-0.1834947	0.06800046	0.17682894	0.18094797
ENSG00000204446	-12.410205	2.5415986	0.22045462	-0.7520232	0.06793184	-0.044971805	-0.099457756	-0.13048442	0.9157305	-0.29141447	0.06896104	-1.1156819	-0.13439332	-1.0371256	-1.1485218	0.42035598	-0.4872543	0.7694438	-0.13498466	-0.5633044	0.56335944	0.06785745	-0.13101356	0.01615714	0.39066747	0.24019878	0.35377872	0.32283157	0.105050184	-0.06348287	-0.26662523	-0.07533153	-0.024094347	0.20305166	-0.16469269	0.016090581	0.028736286	-0.038382813	0.16005231	-0.04636109	0.052248783	0.02327927	-0.12097295	-0.10841946	0.016758554	0.007844799	-0.11583734	-0.032357413	0.039449185	-0.07091926	0.00042405596	-0.06802222	0.06464402	0.12184056	0.16711436	0.017475916	0.08604722	-0.08353288	0.019949242	-0.029175002	-0.008988713	-0.03749529	0.05585737	-0.027466614
ENSG00000201476	-12.659054	2.5312889	0.2578148	-0.7844494	0.1179837	-0.020162182	-0.10656966	-0.072764605	1.0003788	-0.2806532	0.052448254	-1.1443378	-0.13490488	-1.0964907	-1.2543234	0.470514	-0.44939172	0.7705607	-0.13807045	-0.6089698	0.5364776	0.050118066	-0.13927114	0.07322514	0.350185	0.22245196	0.3286354	0.3149036	0.114617124	-0.06160065	-0.29188198	-0.0353487	-0.0023259157	0.21728136	-0.19601823	0.016406741	0.03447642	-0.047004566	0.16880836	-0.047140468	0.045567773	0.0362281	-0.13077487	-0.11104121	0.030004516	0.03465812	-0.13419445	-0.04961549	0.02747372	-0.078132465	0.00986157	-0.060007557	0.09922523	0.090241015	0.15478961	0.023705618	0.08537222	-0.06352645	-0.00028741558	-0.02152276	-0.048950087	-0.03415284	0.06881859	0.0040417397
ENSG00000110721	15.0669155	4.474681	-3.2522826	8.694987	0.56545085	2.343117	0.13464728	-6.0512824	-7.48244	-5.608844	-2.8084679	5.100004	-6.183107	8.030856	16.278522	-10.801718	3.450902	-2.8374393	-2.999632	10.210392	2.683977	3.555338	0.6808906	-2.173091	0.25748077	0.89389086	-0.80937546	-2.387684	-1.5801421	0.42861935	-0.11418257	1.2654793	0.61970514	-1.5149004	1.6270282	-0.6987743	0.054317355	-1.294549	-0.28463143	-0.3982494	-1.1532898	0.5726063	-2.3639038	1.2262435	-0.09186818	-0.42320356	1.1583722	0.17579615	-1.0139778	0.91009736	-2.4047716	-0.11542508	-0.69204104	0.5765306	-0.24704216	-0.5989588	0.41625008	0.5901054	0.044019878	-0.2686704	-0.5934838	0.42791492	-0.6262802	0.7828959
ENSG00000233555	-12.644123	2.5386384	0.25782576	-0.78022504	0.11206741	-0.020754565	-0.1063692	-0.07837085	0.9918605	-0.29098913	0.04603603	-1.1326259	-0.1456164	-1.0760986	-1.206721	0.44411188	-0.44789028	0.7705284	-0.14353149	-0.59362936	0.5449595	0.05685563	-0.13596533	0.07419047	0.34907225	0.22553	0.3307307	0.3143665	0.11634332	-0.06123204	-0.29565123	-0.033763964	-0.005663191	0.21659173	-0.1938207	0.017313939	0.03451126	-0.04935045	0.17062303	-0.047392417	0.047134195	0.036665812	-0.13120104	-0.11102287	0.030435808	0.03511088	-0.13486111	-0.052230507	0.027528733	-0.07973072	0.008412559	-0.05918691	0.09953124	0.09101232	0.15274839	0.024084494	0.08446384	-0.06319038	-0.003169461	-0.021931175	-0.05045698	-0.03412347	0.06885421	0.005624275
ENSG00000023041	24.175024	-8.710661	-1.5777771	4.1917996	-0.93946797	0.12835376	0.5893838	-3.753874	-0.9405898	-1.7810514	-0.4308621	-0.3775381	0.81507576	1.7121743	-0.094613194	-2.8769119	1.9684973	-1.2345867	-0.44542417	1.9832753	-1.6147443	-0.41051254	0.17295118	-1.163668	0.32716334	-3.6722822	-2.085824	-3.3384285	-1.582121	-0.017735468	1.367527	-0.14934762	0.74630135	-1.4310505	0.21128814	-1.233654	-0.57814914	-0.38576683	-1.3710189	-0.49398807	-0.68983924	0.2758061	0.4818285	1.7061704	0.1186302	-1.1676577	1.4763688	0.4578498	-0.40805098	1.4704628	-1.2839864	-0.6543159	-1.5290654	0.3926043	0.55174255	-0.20178837	-1.4305315	0.5404579	0.85972565	0.6080787	-0.016573258	-0.5008279	-0.3430152	0.34181628
ENSG00000211659	15.885846	-14.140966	-8.974035	-10.049519	16.471457	13.689158	2.1420405	-0.71455395	-0.17535579	-21.342749	-3.9176333	-5.260924	1.2666324	1.3924203	-26.676098	-21.061749	22.16927	-16.292553	-14.999485	10.207376	16.285196	6.24846	-0.19389042	27.26475	-32.264477	8.28821	-21.658325	4.3120956	-6.4174705	1.6955409	49.85743	-7.5862083	-3.4964178	9.599133	16.808222	-25.129913	5.317839	-16.843718	1.4015211	-14.339241	7.449016	-13.487111	1.6375939	5.980416	-29.669556	10.340151	-5.8031654	-18.241951	1.8123252	6.0025277	1.3747153	3.5685492	0.5686798	-3.759225	-0.96072906	-1.1403116	2.4402275	0.18859938	0.25448564	2.7307773	5.4417505	1.9672526	-0.3296243	0.5285017
ENSG00000205662	-12.559415	2.4817166	0.31517068	-0.76177615	0.13790232	-0.000119158714	-0.10785112	-0.08401109	0.9871459	-0.29654104	0.039560407	-1.1576871	-0.123535186	-1.0888901	-1.2612725	0.45419058	-0.4398032	0.75781536	-0.12562205	-0.6119763	0.54728526	0.04902861	-0.13468635	0.077920124	0.35019475	0.21380174	0.32139003	0.30719528	0.11565004	-0.06262402	-0.29644185	-0.03969071	-0.021228908	0.21494116	-0.19133115	0.0148869585	0.028811663	-0.048805762	0.16487944	-0.047617204	0.052166954	0.036892574	-0.14123616	-0.1079155	0.023508156	0.02577365	-0.12035629	-0.04224473	0.026466202	-0.058022246	0.0046650846	-0.056374867	0.08733683	0.090976596	0.14942467	0.021984575	0.08471718	-0.07047164	0.0051049693	-0.028856043	-0.040344726	-0.034926534	0.06544522	0.005117586
ENSG00000076108	32.35444	-11.185099	-1.5328373	3.9852636	-1.3804835	-0.7201368	0.070060946	-1.8851802	-2.950863	-1.0680085	-1.2870975	4.215035	-4.753408	4.08328	6.9796476	-4.726621	2.4713767	-3.0038292	-2.05467	6.1012683	-1.5209713	0.7011568	-0.77557045	0.26519686	-1.2782711	-5.826925	-3.8720665	-6.528993	0.713954	-0.29494017	2.1931849	-1.9239202	0.3295293	-3.3157084	0.57323563	0.6394192	-0.7996619	2.4663684	-3.9497018	-0.3353696	-1.0098703	-1.9468699	1.0533922	2.53817	-0.066752486	-1.4992359	1.8701994	0.4137628	-0.6845862	1.0071137	0.9170015	0.6735994	-1.5336745	-1.7518394	-1.8621902	0.41287553	-1.0841546	-0.3491904	1.3518345	2.21603	0.84364843	-1.5280676	-2.045812	0.27436697
ENSG00000168938	29.497524	-14.984917	-2.5245712	7.9371834	-1.680176	-4.1788287	1.5093554	-1.2854192	9.706051	8.558863	-1.0081611	-1.8312575	10.365193	-1.0481278	-0.26112184	-7.709716	2.500268	2.5251405	-0.21118386	0.36482394	-8.36912	-0.23722628	2.0123565	2.6390955	1.7279698	0.8078749	1.0082957	0.36178142	1.9417791	-0.42070547	0.35719544	-1.0411854	-1.3636396	1.9105932	2.9800384	0.7045339	-1.6787405	1.6317108	1.9586653	3.4265463	0.87138206	0.52598137	0.4464246	-3.711815	0.8236338	0.67953026	-0.5532967	-0.9942553	1.7117261	0.90343404	-0.7919429	-1.4530361	-2.2754903	0.19857273	1.1710968	-0.767791	0.25908026	0.82078767	-0.2617837	-0.5821878	-1.3081759	1.8225471	1.108959	-1.4977838
ENSG00000228374	-12.660057	2.5321438	0.25799003	-0.7848384	0.11739246	-0.019861953	-0.106613286	-0.072833315	0.999908	-0.28204453	0.0518989	-1.1443162	-0.1356143	-1.0954429	-1.2522119	0.46938312	-0.44939283	0.77106786	-0.13845947	-0.60814166	0.5370848	0.05072349	-0.13940287	0.07334905	0.34999302	0.22287765	0.3286732	0.31536818	0.11433339	-0.061517615	-0.29223993	-0.034834124	-0.0019391543	0.21728663	-0.19576979	0.016482366	0.034470983	-0.047628608	0.16972472	-0.04714379	0.04575067	0.036529496	-0.13069935	-0.11102463	0.029982058	0.03522612	-0.13504091	-0.05003843	0.027176421	-0.07913642	0.010281717	-0.059848115	0.09937237	0.09047291	0.15437746	0.023918351	0.084963955	-0.063195996	-0.0009673205	-0.021565028	-0.04884881	-0.03381196	0.069080085	0.004234229
ENSG00000142513	-12.112766	2.7858663	0.41706085	-0.58692193	-0.15816703	-0.049331445	-0.100964375	-0.30070674	0.597426	-0.7215126	-0.3664737	-0.63608104	-0.7118387	-0.17547576	0.98637325	-0.8019142	-0.36526296	0.8272972	-0.42363614	0.1339576	0.9963233	0.36548305	0.05221973	0.058347676	0.22475667	0.41913146	0.40294048	0.30431554	0.16261981	-0.041087363	-0.46550408	0.06902233	-0.175867	0.16785192	-0.10621689	0.103637256	0.08184896	-0.13747527	0.20377131	-0.058210894	0.08168054	-0.0076149623	-0.16744788	-0.11311608	0.05577953	0.055384945	-0.112040035	-0.0988614	-0.0021013604	-0.092557035	-0.09320235	-0.012420483	0.17019221	0.024432983	0.06250221	0.025076447	0.16566452	-0.020161645	-0.09034815	-0.050851345	-0.12411365	0.05993713	0.14575322	0.11896659
ENSG00000118946	-7.2434154	1.9149357	-1.770022	-1.6180052	2.045902	0.51197207	-0.2610249	-1.6889673	-0.6631349	0.101531886	0.63214856	-0.6563082	0.4611169	-0.6691959	0.17103852	0.08025402	-0.002757042	-1.1897757	-0.32617262	1.2503941	2.227887	1.0378284	-1.3312826	1.7362053	0.052734416	-0.80200833	-1.3994936	-0.8307818	-0.55970293	-0.18883388	1.5146662	-1.7087002	-1.2455517	0.64559567	0.6397213	1.9930664	1.3046967	-1.0313061	-0.12845616	-0.07877904	0.16436926	1.6688913	-1.767087	-0.36368707	0.9161953	-0.23748247	-0.19727068	0.070493326	1.0317876	0.7944072	0.58820915	0.97420084	-0.9436668	-1.3449465	-2.0852442	1.0834262	-0.0909218	0.14093208	0.24129899	1.2317325	1.1848733	-0.08130096	-0.025362823	0.3103389
ENSG00000187116	11.592523	-36.90879	-32.33286	-60.13786	90.44374	25.162895	-21.197939	70.36814	-19.48824	4.601078	-3.8839169	43.242058	-62.545185	34.383022	-9.920967	-9.873801	-10.754714	21.434029	5.1419306	-22.695438	-38.663967	-6.0326834	16.560251	-18.235085	5.895116	2.7681684	5.319922	15.979435	-31.827444	3.4084425	-2.8334143	10.9028	3.7278705	3.8311405	9.070145	-5.9887733	5.278879	-6.5190516	-8.664143	-8.935896	-11.449666	4.5656786	2.586291	22.50947	8.589781	-8.212648	6.541711	6.506562	3.6316426	22.923096	12.454787	13.913977	25.774668	34.841976	-3.8350785	-14.8564205	-1.7578205	-7.5748477	-11.815454	7.48444	17.291494	8.875919	19.15345	1.4068131
