gene_id,gene_idx
ENSG00000152234,1254
ENSG00000110955,1255
ENSG00000165629,1256
ENSG00000099624,1257
ENSG00000124172,1258
ENSG00000130770,1259
ENSG00000159199,1260
ENSG00000135390,1261
ENSG00000154518,1262
ENSG00000169020,1263
ENSG00000241468,1264
ENSG00000167283,1265
ENSG00000249222,1266
ENSG00000156411,1267
ENSG00000173915,1268
ENSG00000116459,1269
ENSG00000167863,1270
ENSG00000154723,1271
ENSG00000241837,1272
ENSG00000071553,1273
ENSG00000182220,1274
ENSG00000114573,1275
ENSG00000116039,1276
ENSG00000147416,1277
ENSG00000155097,1278
ENSG00000143882,1279
ENSG00000100554,1280
ENSG00000131100,1281
ENSG00000250565,1282
ENSG00000128524,1283
ENSG00000136888,1284
ENSG00000213760,1285
ENSG00000151418,1286
ENSG00000047249,1287
ENSG00000033627,1288
ENSG00000185344,1289
ENSG00000105929,1290
ENSG00000117410,1291
ENSG00000185883,1292
ENSG00000159720,1293
ENSG00000147614,1294
ENSG00000113732,1295
ENSG00000171130,1296
ENSG00000165240,1297
ENSG00000123191,1298
ENSG00000124406,1299
ENSG00000132932,1300
ENSG00000081923,1301
ENSG00000143515,1302
ENSG00000130270,1303
ENSG00000104043,1304
ENSG00000054793,1305
ENSG00000166377,1306
ENSG00000206190,1307
ENSG00000118322,1308
ENSG00000145246,1309
ENSG00000068650,1310
ENSG00000058063,1311
ENSG00000101974,1312
ENSG00000075673,1313
ENSG00000105726,1314
ENSG00000159363,1315
ENSG00000133657,1316
ENSG00000127249,1317
ENSG00000187527,1318
ENSG00000166896,1319
ENSG00000123472,1320
ENSG00000171953,1321
ENSG00000150756,1322
ENSG00000175054,1323
ENSG00000138085,1324
ENSG00000164053,1325
ENSG00000088812,1326
ENSG00000107518,1327
ENSG00000085224,1328
ENSG00000124788,1329
ENSG00000224470,1330
ENSG00000204842,1331
ENSG00000168488,1332
ENSG00000066427,1333
ENSG00000123594,1334
ENSG00000163635,1335
ENSG00000146776,1336
ENSG00000162650,1337
ENSG00000087152,1338
ENSG00000253719,1339
,1340
,1341
ENSG00000130638,1342
ENSG00000148090,1343
ENSG00000127423,1344
ENSG00000115307,1345
ENSG00000087586,1346
ENSG00000175756,1347
ENSG00000178999,1348
ENSG00000105146,1349
ENSG00000158321,1350
ENSG00000169857,1351
ENSG00000135407,1352
ENSG00000105778,1353
ENSG00000101200,1354
ENSG00000119986,1355
ENSG00000166148,1356
ENSG00000198049,1357
ENSG00000126895,1358
ENSG00000204195,1359
ENSG00000147160,1360
ENSG00000162779,1361
ENSG00000103126,1362
ENSG00000168646,1363
ENSG00000167601,1364
ENSG00000160862,1365
ENSG00000163512,1366
ENSG00000155096,1367
ENSG00000142920,1368
ENSG00000172232,1369
ENSG00000166710,1370
ENSG00000169255,1371
ENSG00000162885,1372
ENSG00000172318,1373
ENSG00000162630,1374
ENSG00000235863,1375
ENSG00000183778,1376
ENSG00000176022,1377
ENSG00000214654,1378
ENSG00000109956,1379
ENSG00000112309,1380
ENSG00000149541,1381
ENSG00000187676,1382
ENSG00000170340,1383
ENSG00000179913,1384
ENSG00000176383,1385
ENSG00000176597,1386
ENSG00000198488,1387
ENSG00000156966,1388
ENSG00000177191,1389
ENSG00000237172,1390
ENSG00000175711,1391
ENSG00000135454,1392
ENSG00000167080,1393
ENSG00000139044,1394
ENSG00000182272,1395
ENSG00000086062,1396
ENSG00000117411,1397
ENSG00000158850,1398
ENSG00000121578,1399
ENSG00000158470,1400
ENSG00000118276,1401
ENSG00000027847,1402
ENSG00000174684,1403
ENSG00000108641,1404
ENSG00000123810,1405
ENSG00000164929,1406
ENSG00000136881,1407
ENSG00000105393,1408
ENSG00000158019,1409
ENSG00000186318,1410
ENSG00000182240,1411
ENSG00000156273,1412
ENSG00000112182,1413
ENSG00000002330,1414
ENSG00000107262,1415
ENSG00000112208,1416
ENSG00000151929,1417
ENSG00000156735,1418
ENSG00000166170,1419
ENSG00000204463,1420
,1421
,1422
,1423
,1424
ENSG00000266074,1425
ENSG00000140320,1426
ENSG00000175866,1427
ENSG00000006453,1428
ENSG00000128298,1429
ENSG00000007516,1430
ENSG00000030110,1431
ENSG00000095739,1432
ENSG00000175334,1433
ENSG00000125888,1434
ENSG00000153064,1435
ENSG00000172530,1436
ENSG00000163930,1437
ENSG00000138376,1438
ENSG00000125492,1439
ENSG00000143032,1440
ENSG00000131668,1441
ENSG00000043039,1442
ENSG00000176788,1443
ENSG00000156127,1444
ENSG00000168062,1445
ENSG00000123685,1446
ENSG00000087088,1447
ENSG00000198604,1448
ENSG00000009954,1449
ENSG00000076108,1450
ENSG00000123636,1451
ENSG00000105327,1452
ENSG00000214413,1453
ENSG00000171159,1454
ENSG00000119636,1455
ENSG00000129151,1456
ENSG00000174483,1457
ENSG00000125124,1458
ENSG00000140463,1459
ENSG00000163093,1460
ENSG00000138686,1461
ENSG00000122507,1462
ENSG00000179941,1463
ENSG00000181004,1464
ENSG00000114439,1465
ENSG00000187244,1466
ENSG00000132692,1467
ENSG00000075790,1468
ENSG00000185825,1469
ENSG00000050820,1470
ENSG00000137936,1471
ENSG00000064787,1472
ENSG00000116752,1473
ENSG00000141376,1474
ENSG00000124243,1475
ENSG00000060982,1476
ENSG00000105552,1477
ENSG00000107949,1478
ENSG00000186666,1479
ENSG00000114200,1480
ENSG00000248098,1481
ENSG00000083123,1482
ENSG00000103507,1483
ENSG00000171791,1484
ENSG00000140379,1485
ENSG00000171552,1486
ENSG00000129473,1487
ENSG00000137875,1488
ENSG00000153094,1489
ENSG00000126453,1490
ENSG00000099968,1491
ENSG00000121380,1492
ENSG00000188761,1493
ENSG00000069399,1494
ENSG00000113916,1495
ENSG00000161940,1496
ENSG00000110987,1497
ENSG00000106635,1498
ENSG00000099385,1499
ENSG00000116128,1500
ENSG00000186174,1501
ENSG00000142867,1502
ENSG00000119866,1503
ENSG00000127152,1504
ENSG00000029363,1505
ENSG00000173681,1506
ENSG00000135697,1507
ENSG00000197580,1508
ENSG00000183337,1509
ENSG00000085185,1510
ENSG00000186716,1511
,1512
ENSG00000074582,1513
ENSG00000161267,1514
ENSG00000164039,1515
ENSG00000100739,1516
ENSG00000168398,1517
ENSG00000176697,1518
ENSG00000145734,1519
ENSG00000166546,1520
ENSG00000126581,1521
ENSG00000196289,1522
ENSG00000183092,1523
ENSG00000177324,1524
ENSG00000178409,1525
ENSG00000188848,1526
ENSG00000162373,1527
ENSG00000151917,1528
ENSG00000165626,1529
ENSG00000167995,1530
ENSG00000039987,1531
ENSG00000127325,1532
ENSG00000142959,1533
ENSG00000105829,1534
ENSG00000177951,1535
ENSG00000133169,1536
ENSG00000133134,1537
ENSG00000166681,1538
ENSG00000102409,1539
ENSG00000184515,1540
ENSG00000103429,1541
ENSG00000125864,1542
ENSG00000170819,1543
ENSG00000242252,1544
ENSG00000182492,1545
ENSG00000205899,1546
ENSG00000180535,1547
ENSG00000180828,1548
ENSG00000125533,1549
ENSG00000134107,1550
ENSG00000123095,1551
ENSG00000145692,1552
ENSG00000132840,1553
ENSG00000122870,1554
ENSG00000151746,1555
ENSG00000185963,1556
ENSG00000135127,1557
ENSG00000162069,1558
ENSG00000063169,1559
ENSG00000112624,1560
ENSG00000015475,1561
ENSG00000100290,1562
ENSG00000136717,1563
ENSG00000110934,1564
ENSG00000147439,1565
ENSG00000110330,1566
ENSG00000023445,1567
ENSG00000089685,1568
ENSG00000115760,1569
ENSG00000101197,1570
ENSG00000163098,1571
ENSG00000134897,1572
ENSG00000281406,1573
ENSG00000166619,1574
ENSG00000259571,1575
ENSG00000136573,1576
ENSG00000197299,1577
ENSG00000108578,1578
ENSG00000095585,1579
ENSG00000135441,1580
ENSG00000196072,1581
ENSG00000189114,1582
ENSG00000186222,1583
ENSG00000188428,1584
ENSG00000104164,1585
ENSG00000138688,1586
ENSG00000007202,1587
ENSG00000065060,1588
ENSG00000111647,1589
ENSG00000106605,1590
ENSG00000090013,1591
ENSG00000117475,1592
ENSG00000133794,1593
ENSG00000029153,1594
ENSG00000166780,1595
ENSG00000104081,1596
ENSG00000168283,1597
ENSG00000168487,1598
ENSG00000125845,1599
ENSG00000138756,1600
ENSG00000152785,1601
ENSG00000125378,1602
ENSG00000112175,1603
ENSG00000153162,1604
ENSG00000101144,1605
ENSG00000183682,1606
ENSG00000116985,1607
ENSG00000163217,1608
ENSG00000130385,1609
ENSG00000164619,1610
ENSG00000107779,1611
ENSG00000138696,1612
ENSG00000204217,1613
ENSG00000165733,1614
ENSG00000164603,1615
ENSG00000102010,1616
ENSG00000169594,1617
ENSG00000173068,1618
ENSG00000113734,1619
ENSG00000140299,1620
ENSG00000176171,1621
ENSG00000104765,1622
ENSG00000189325,1623
ENSG00000163141,1624
ENSG00000144857,1625
ENSG00000145919,1626
ENSG00000038219,1627
ENSG00000228075,1628
ENSG00000176720,1629
ENSG00000178096,1630
ENSG00000183336,1631
ENSG00000169627,1632
ENSG00000163170,1633
ENSG00000152430,1634
ENSG00000261236,1635
ENSG00000136122,1636
ENSG00000165714,1637
ENSG00000196544,1638
ENSG00000166275,1639
ENSG00000254901,1640
ENSG00000172331,1641
ENSG00000137274,1642
ENSG00000101425,1643
ENSG00000198183,1644
ENSG00000131050,1645
ENSG00000131059,1646
ENSG00000125999,1647
ENSG00000078898,1648
ENSG00000186190,1649
ENSG00000186191,1650
ENSG00000167104,1651
ENSG00000184459,1652
ENSG00000162813,1653
ENSG00000104331,1654
ENSG00000171634,1655
ENSG00000183753,1656
ENSG00000183795,1657
ENSG00000185894,1658
ENSG00000157764,1659
ENSG00000089234,1660
ENSG00000106009,1661
ENSG00000012048,1662
ENSG00000139618,1663
ENSG00000185515,1664
,1665
ENSG00000100425,1666
ENSG00000204256,1667
ENSG00000169925,1668
ENSG00000235106,1669
ENSG00000141867,1670
ENSG00000166164,1671
ENSG00000112983,1672
ENSG00000028310,1673
ENSG00000183354,1674
ENSG00000137948,1675
ENSG00000185024,1676
ENSG00000104221,1677
ENSG00000164713,1678
ENSG00000184992,1679
ENSG00000182685,1680
ENSG00000078725,1681
ENSG00000198797,1682
ENSG00000162670,1683
ENSG00000136492,1684
ENSG00000113460,1685
ENSG00000254999,1686
ENSG00000132016,1687
ENSG00000174744,1688
ENSG00000100916,1689
ENSG00000162819,1690
ENSG00000156983,1691
ENSG00000096070,1692
ENSG00000102239,1693
ENSG00000160469,1694
ENSG00000174672,1695
ENSG00000185658,1696
ENSG00000165288,1697
ENSG00000168000,1698
ENSG00000160058,1699
ENSG00000172270,1700
ENSG00000164061,1701
ENSG00000162399,1702
ENSG00000188334,1703
ENSG00000119411,1704
ENSG00000109743,1705
ENSG00000130303,1706
ENSG00000188909,1707
ENSG00000095564,1708
ENSG00000064726,1709
ENSG00000133243,1710
ENSG00000132640,1711
ENSG00000184887,1712
ENSG00000011114,1713
ENSG00000189195,1714
ENSG00000183826,1715
ENSG00000148925,1716
ENSG00000138152,1717
ENSG00000204347,1718
ENSG00000233436,1719
ENSG00000222009,1720
ENSG00000174808,1721
ENSG00000169814,1722
ENSG00000145741,1723
ENSG00000134717,1724
ENSG00000133639,1725
ENSG00000159388,1726
ENSG00000154640,1727
ENSG00000137707,1728
ENSG00000010671,1729
ENSG00000186265,1730
ENSG00000124557,1731
ENSG00000112763,1732
ENSG00000124508,1733
ENSG00000026950,1734
ENSG00000186470,1735
ENSG00000111801,1736
ENSG00000204290,1737
ENSG00000168903,1738
ENSG00000113303,1739
ENSG00000165810,1740
ENSG00000166167,1741
ENSG00000169679,1742
ENSG00000156970,1743
ENSG00000154473,1744
ENSG00000137656,1745
ENSG00000071462,1746
ENSG00000106245,1747
ENSG00000112276,1748
ENSG00000112578,1749
ENSG00000082153,1750
ENSG00000136261,1751
ENSG00000197223,1752
ENSG00000106392,1753
ENSG00000171155,1754
ENSG00000223658,1755
,1756
,1757
ENSG00000116667,1758
ENSG00000143793,1759
ENSG00000143612,1760
ENSG00000164008,1761
ENSG00000162642,1762
ENSG00000203724,1763
ENSG00000118292,1764
ENSG00000143443,1765
,1766
ENSG00000162757,1767
,1768
ENSG00000162598,1769
ENSG00000142698,1770
ENSG00000180999,1771
ENSG00000162817,1772
ENSG00000182795,1773
ENSG00000197982,1774
ENSG00000175262,1775
ENSG00000143633,1776
,1777
ENSG00000203963,1778
ENSG00000203910,1779
ENSG00000131591,1780
ENSG00000143110,1781
ENSG00000215910,1782
ENSG00000198912,1783
,1784
ENSG00000204006,1785
,1786
,1787
,1788
ENSG00000119280,1789
,1790
ENSG00000253313,1791
,1792
ENSG00000142686,1793
,1794
,1795
ENSG00000239887,1796
ENSG00000282872,1797
ENSG00000173372,1798
ENSG00000173369,1799
ENSG00000108561,1800
ENSG00000159189,1801
ENSG00000131094,1802
ENSG00000144119,1803
ENSG00000165985,1804
ENSG00000186897,1805
ENSG00000173918,1806
ENSG00000145861,1807
ENSG00000082196,1808
ENSG00000172247,1809
ENSG00000223953,1810
ENSG00000133466,1811
ENSG00000163145,1812
ENSG00000184471,1813
ENSG00000240654,1814
ENSG00000205863,1815
ENSG00000184163,1816
ENSG00000159403,1817
ENSG00000139178,1818
ENSG00000182326,1819
ENSG00000166278,1820
ENSG00000157617,1821
ENSG00000172375,1822
ENSG00000168014,1823
ENSG00000198535,1824
ENSG00000205502,1825
ENSG00000183186,1826
ENSG00000225556,1827
ENSG00000111731,1828
ENSG00000155754,1829
,1830
ENSG00000273045,1831
,1832
,1833
ENSG00000115998,1834
ENSG00000135974,1835
ENSG00000150873,1836
ENSG00000187944,1837
ENSG00000168887,1838
ENSG00000178074,1839
ENSG00000204128,1840
ENSG00000177994,1841
ENSG00000237651,1842
ENSG00000186132,1843
ENSG00000187833,1844
ENSG00000188674,1845
ENSG00000284308,1846
ENSG00000042304,1847
ENSG00000187699,1848
ENSG00000228486,1849
ENSG00000125730,1850
ENSG00000171860,1851
,1852
ENSG00000088543,1853
ENSG00000131379,1854
ENSG00000180697,1855
ENSG00000174928,1856
ENSG00000179021,1857
ENSG00000163632,1858
ENSG00000114529,1859
,1860
ENSG00000188315,1861
ENSG00000187068,1862
,1863
ENSG00000180044,1864
ENSG00000236980,1865
ENSG00000241224,1866
ENSG00000244731,1867
ENSG00000224389,1868
,1869
ENSG00000123838,1870
ENSG00000123843,1871
ENSG00000164096,1872
ENSG00000138813,1873
ENSG00000154274,1874
ENSG00000151470,1875
ENSG00000163633,1876
ENSG00000205208,1877
ENSG00000181215,1878
ENSG00000237136,1879
ENSG00000248713,1880
ENSG00000106804,1881
ENSG00000197405,1882
ENSG00000134830,1883
,1884
ENSG00000113583,1885
ENSG00000082213,1886
,1887
ENSG00000181904,1888
ENSG00000172244,1889
ENSG00000178776,1890
ENSG00000185056,1891
ENSG00000187658,1892
ENSG00000234511,1893
ENSG00000204661,1894
ENSG00000164241,1895
ENSG00000039537,1896
ENSG00000204542,1897
,1898
,1899
,1900
ENSG00000204439,1901
,1902
ENSG00000137434,1903
ENSG00000184530,1904
,1905
ENSG00000112308,1906
ENSG00000198663,1907
,1908
,1909
,1910
,1911
,1912
ENSG00000112539,1913
ENSG00000185127,1914
,1915
ENSG00000188112,1916
ENSG00000204564,1917
ENSG00000197261,1918
,1919
,1920
ENSG00000203872,1921
,1922
,1923
,1924
,1925
,1926
,1927
,1928
,1929
,1930
,1931
,1932
ENSG00000221821,1933
ENSG00000112936,1934
,1935
ENSG00000136197,1936
ENSG00000170279,1937
ENSG00000146540,1938
ENSG00000164746,1939
,1940
ENSG00000157131,1941
ENSG00000021852,1942
ENSG00000176919,1943
,1944
,1945
,1946
ENSG00000182307,1947
ENSG00000165084,1948
ENSG00000164743,1949
,1950
ENSG00000241852,1951
,1952
ENSG00000171060,1953
ENSG00000189376,1954
ENSG00000213563,1955
ENSG00000253250,1956
ENSG00000274443,1957
ENSG00000226490,1958
ENSG00000113600,1959
,1960
,1961
,1962
ENSG00000135045,1963
ENSG00000157653,1964
,1965
,1966
ENSG00000179058,1967
,1968
,1969
ENSG00000204669,1970
,1971
ENSG00000147894,1972
ENSG00000136819,1973
ENSG00000155621,1974
,1975
,1976
,1977
,1978
,1979
,1980
,1981
ENSG00000188959,1982
ENSG00000187753,1983
,1984
,1985
,1986
,1987
,1988
ENSG00000178645,1989
ENSG00000203942,1990
,1991
ENSG00000179133,1992
,1993
ENSG00000177354,1994
ENSG00000119965,1995
ENSG00000154493,1996
,1997
ENSG00000120055,1998
,1999
ENSG00000214688,2000
,2001
ENSG00000183559,2002
,2003
,2004
,2005
,2006
,2007
,2008
ENSG00000237489,2009
,2010
ENSG00000176029,2011
ENSG00000110665,2012
ENSG00000171067,2013
,2014
,2015
,2016
ENSG00000180878,2017
,2018
,2019
ENSG00000149300,2020
ENSG00000182919,2021
ENSG00000110696,2022
ENSG00000166323,2023
ENSG00000175573,2024
,2025
ENSG00000180425,2026
,2027
ENSG00000173237,2028
ENSG00000185742,2029
ENSG00000205177,2030
ENSG00000187479,2031
ENSG00000257057,2032
ENSG00000278615,2033
ENSG00000047621,2034
,2035
ENSG00000179088,2036
ENSG00000157895,2037
ENSG00000165805,2038
ENSG00000177627,2039
ENSG00000185306,2040
ENSG00000111678,2041
ENSG00000182993,2042
,2043
ENSG00000214700,2044
,2045
ENSG00000235162,2046
ENSG00000174456,2047
,2048
ENSG00000226792,2049
ENSG00000283199,2050
,2051
,2052
ENSG00000179476,2053
ENSG00000179008,2054
,2055
,2056
,2057
,2058
,2059
,2060
,2061
,2062
,2063
,2064
,2065
,2066
ENSG00000100802,2067
,2068
,2069
,2070
,2071
ENSG00000179933,2072
ENSG00000227051,2073
,2074
,2075
,2076
,2077
ENSG00000197734,2078
ENSG00000184601,2079
,2080
,2081
ENSG00000167173,2082
ENSG00000169609,2083
ENSG00000166920,2084
,2085
,2086
ENSG00000189227,2087
ENSG00000188277,2088
,2089
,2090
ENSG00000166455,2091
ENSG00000185905,2092
ENSG00000154102,2093
ENSG00000166152,2094
ENSG00000234186,2095
ENSG00000159761,2096
ENSG00000155330,2097
ENSG00000153446,2098
ENSG00000215131,2099
ENSG00000167194,2100
ENSG00000260456,2101
ENSG00000205832,2102
,2103
,2104
,2105
ENSG00000258315,2106
ENSG00000270806,2107
ENSG00000186665,2108
ENSG00000214226,2109
ENSG00000108666,2110
ENSG00000278505,2111
,2112
ENSG00000187997,2113
ENSG00000256806,2114
ENSG00000205710,2115
ENSG00000267221,2116
ENSG00000262165,2117
ENSG00000141428,2118
ENSG00000177576,2119
,2120
,2121
ENSG00000166845,2122
,2123
,2124
ENSG00000206043,2125
,2126
,2127
ENSG00000131943,2128
,2129
ENSG00000177025,2130
ENSG00000119559,2131
,2132
ENSG00000167644,2133
ENSG00000214212,2134
ENSG00000105072,2135
ENSG00000160392,2136
,2137
ENSG00000104979,2138
,2139
ENSG00000188032,2140
ENSG00000221916,2141
ENSG00000235034,2142
ENSG00000262874,2143
ENSG00000283567,2144
,2145
ENSG00000196476,2146
,2147
ENSG00000258713,2148
ENSG00000149609,2149
,2150
,2151
ENSG00000125975,2152
,2153
ENSG00000215595,2154
ENSG00000198547,2155
ENSG00000196421,2156
,2157
,2158
ENSG00000160298,2159
,2160
,2161
,2162
,2163
,2164
,2165
ENSG00000154642,2166
,2167
,2168
,2169
,2170
,2171
,2172
,2173
,2174
ENSG00000222018,2175
,2176
ENSG00000169314,2177
ENSG00000128346,2178
ENSG00000100249,2179
,2180
ENSG00000242259,2181
ENSG00000205856,2182
ENSG00000133742,2183
ENSG00000104267,2184
ENSG00000164879,2185
ENSG00000167434,2186
ENSG00000174990,2187
ENSG00000169239,2188
ENSG00000131686,2189
ENSG00000168748,2190
ENSG00000178538,2191
ENSG00000107159,2192
ENSG00000154975,2193
ENSG00000063180,2194
ENSG00000074410,2195
ENSG00000185015,2196
ENSG00000118298,2197
ENSG00000120159,2198
ENSG00000135932,2199
ENSG00000102547,2200
ENSG00000183346,2201
ENSG00000099991,2202
ENSG00000134508,2203
ENSG00000149679,2204
ENSG00000157782,2205
ENSG00000167791,2206
ENSG00000175544,2207
ENSG00000105507,2208
ENSG00000100314,2209
ENSG00000145309,2210
ENSG00000154040,2211
ENSG00000160325,2212
ENSG00000158966,2213
ENSG00000141837,2214
ENSG00000148408,2215
ENSG00000151067,2216
ENSG00000157388,2217
ENSG00000198216,2218
ENSG00000102001,2219
ENSG00000006283,2220
ENSG00000196557,2221
ENSG00000100346,2222
ENSG00000081248,2223
ENSG00000153956,2224
ENSG00000007402,2225
ENSG00000157445,2226
ENSG00000151062,2227
ENSG00000067191,2228
ENSG00000165995,2229
ENSG00000167535,2230
ENSG00000182389,2231
ENSG00000108878,2232
ENSG00000166862,2233
ENSG00000006116,2234
ENSG00000075461,2235
ENSG00000075429,2236
ENSG00000130433,2237
ENSG00000105605,2238
ENSG00000142408,2239
ENSG00000105298,2240
ENSG00000151893,2241
ENSG00000116161,2242
ENSG00000084774,2243
ENSG00000182985,2244
ENSG00000175161,2245
ENSG00000162706,2246
ENSG00000105767,2247
ENSG00000163618,2248
ENSG00000081803,2249
ENSG00000164304,2250
ENSG00000104327,2251
ENSG00000172137,2252
ENSG00000110680,2253
ENSG00000175868,2254
ENSG00000012822,2255
ENSG00000136436,2256
ENSG00000004948,2257
ENSG00000064989,2258
ENSG00000122786,2259
ENSG00000185933,2260
ENSG00000138172,2261
ENSG00000183128,2262
ENSG00000164451,2263
ENSG00000178033,2264
ENSG00000188820,2265
ENSG00000198668,2266
ENSG00000143933,2267
ENSG00000160014,2268
ENSG00000178363,2269
ENSG00000129007,2270
ENSG00000178372,2271
ENSG00000169885,2272
ENSG00000183166,2273
ENSG00000179218,2274
ENSG00000269058,2275
ENSG00000128595,2276
ENSG00000130643,2277
ENSG00000134072,2278
ENSG00000183049,2279
ENSG00000008118,2280
ENSG00000070808,2281
ENSG00000058404,2282
ENSG00000145349,2283
ENSG00000148660,2284
ENSG00000162545,2285
ENSG00000163888,2286
ENSG00000152495,2287
ENSG00000004660,2288
ENSG00000110931,2289
ENSG00000143919,2290
ENSG00000164076,2291
ENSG00000164615,2292
ENSG00000164047,2293
ENSG00000130559,2294
ENSG00000118200,2295
ENSG00000076826,2296
ENSG00000171735,2297
ENSG00000108509,2298
ENSG00000111530,2299
ENSG00000144712,2300
ENSG00000171302,2301
ENSG00000127022,2302
ENSG00000131236,2303
ENSG00000112186,2304
ENSG00000042493,2305
ENSG00000014216,2306
ENSG00000162909,2307
ENSG00000092529,2308
ENSG00000149260,2309
ENSG00000077274,2310
ENSG00000131375,2311
ENSG00000203697,2312
ENSG00000135773,2313
ENSG00000142330,2314
ENSG00000137225,2315
ENSG00000182472,2316
ENSG00000162949,2317
ENSG00000214711,2318
ENSG00000103326,2319
ENSG00000126247,2320
ENSG00000256812,2321
ENSG00000135387,2322
ENSG00000110888,2323
ENSG00000105519,2324
ENSG00000180881,2325
ENSG00000152611,2326
